iteration_duration_seconds,cdf
0.36063599586486816,0.005
0.36216306686401367,0.01
0.36231088638305664,0.015
0.3623180389404297,0.02
0.3623199462890625,0.025
0.36277198791503906,0.03
0.3636031150817871,0.035
0.3636131286621094,0.04
0.36415696144104004,0.045
0.364346981048584,0.05
0.3644120693206787,0.055
0.364454984664917,0.06
0.36455512046813965,0.065
0.36491990089416504,0.07
0.3649599552154541,0.075
0.36496710777282715,0.08
0.36498093605041504,0.085
0.36508703231811523,0.09
0.36510610580444336,0.095
0.3652160167694092,0.1
0.36529994010925293,0.105
0.36546802520751953,0.11
0.3655049800872803,0.115
0.36562395095825195,0.12
0.36570191383361816,0.125
0.36580991744995117,0.13
0.3658640384674072,0.135
0.36593008041381836,0.14
0.36593079566955566,0.145
0.36602091789245605,0.15
0.36612391471862793,0.155
0.3661470413208008,0.16
0.36618518829345703,0.165
0.36618709564208984,0.17
0.36638307571411133,0.175
0.36643290519714355,0.18
0.36649203300476074,0.185
0.36657094955444336,0.19
0.3665919303894043,0.195
0.3667769432067871,0.2
0.366818904876709,0.205
0.3668370246887207,0.21
0.3668558597564697,0.215
0.36692309379577637,0.22
0.36695098876953125,0.225
0.36701297760009766,0.23
0.36704301834106445,0.235
0.3671278953552246,0.24
0.36714696884155273,0.245
0.3671741485595703,0.25
0.36718201637268066,0.255
0.3672308921813965,0.26
0.3672819137573242,0.265
0.3673429489135742,0.27
0.36739087104797363,0.275
0.3676950931549072,0.28
0.3678138256072998,0.285
0.3678910732269287,0.29
0.3679060935974121,0.295
0.36802220344543457,0.3
0.36814284324645996,0.305
0.36821889877319336,0.31
0.3682680130004883,0.315
0.3686399459838867,0.32
0.36872196197509766,0.325
0.36879801750183105,0.33
0.3688480854034424,0.335
0.3689150810241699,0.34
0.3689870834350586,0.345
0.3690369129180908,0.35
0.36928486824035645,0.355
0.36930322647094727,0.36
0.3693850040435791,0.365
0.36945581436157227,0.37
0.36951708793640137,0.375
0.36959195137023926,0.38
0.3696420192718506,0.385
0.3697481155395508,0.39
0.3697509765625,0.395
0.36989307403564453,0.4
0.36990785598754883,0.405
0.3699300289154053,0.41
0.369952917098999,0.415
0.36997509002685547,0.42
0.3699970245361328,0.425
0.3701190948486328,0.43
0.3701319694519043,0.435
0.3701610565185547,0.44
0.3702361583709717,0.445
0.3702399730682373,0.45
0.3702890872955322,0.455
0.3703749179840088,0.46
0.3703939914703369,0.465
0.37039899826049805,0.47
0.37060093879699707,0.475
0.3706982135772705,0.48
0.3707849979400635,0.485
0.3710200786590576,0.49
0.37103986740112305,0.495
0.37114882469177246,0.5
0.3713381290435791,0.505
0.37134599685668945,0.51
0.37148499488830566,0.515
0.3715939521789551,0.52
0.3715970516204834,0.525
0.3716750144958496,0.53
0.37169694900512695,0.535
0.372006893157959,0.54
0.37201404571533203,0.545
0.3720428943634033,0.55
0.3720550537109375,0.555
0.3723609447479248,0.56
0.37272214889526367,0.565
0.37290191650390625,0.57
0.3729829788208008,0.575
0.37320399284362793,0.58
0.37320995330810547,0.585
0.37323689460754395,0.59
0.3735618591308594,0.595
0.3737959861755371,0.6
0.3740987777709961,0.605
0.3741450309753418,0.61
0.37415599822998047,0.615
0.3741641044616699,0.62
0.37421393394470215,0.625
0.3742189407348633,0.63
0.3742239475250244,0.635
0.37423205375671387,0.64
0.37445592880249023,0.645
0.37448596954345703,0.65
0.3745579719543457,0.655
0.3748199939727783,0.66
0.3749401569366455,0.665
0.3751399517059326,0.67
0.3752868175506592,0.675
0.37531304359436035,0.68
0.375338077545166,0.685
0.37548017501831055,0.69
0.3755950927734375,0.695
0.37566494941711426,0.7
0.3757030963897705,0.705
0.37575697898864746,0.71
0.3758089542388916,0.715
0.3758680820465088,0.72
0.3759150505065918,0.725
0.3763711452484131,0.73
0.37638306617736816,0.735
0.3764669895172119,0.74
0.3764920234680176,0.745
0.37670111656188965,0.75
0.3767819404602051,0.755
0.3769409656524658,0.76
0.3770878314971924,0.765
0.3770880699157715,0.77
0.3773159980773926,0.775
0.37739992141723633,0.78
0.37744688987731934,0.785
0.3774731159210205,0.79
0.37752294540405273,0.795
0.3775789737701416,0.8
0.37802600860595703,0.805
0.3781871795654297,0.81
0.37831711769104004,0.815
0.3785688877105713,0.82
0.378619909286499,0.825
0.3790299892425537,0.83
0.3792760372161865,0.835
0.3793349266052246,0.84
0.3793971538543701,0.845
0.37943005561828613,0.85
0.379439115524292,0.855
0.3796510696411133,0.86
0.37965989112854004,0.865
0.379669189453125,0.87
0.3797109127044678,0.875
0.37973904609680176,0.88
0.3798210620880127,0.885
0.3798339366912842,0.89
0.37993407249450684,0.895
0.3800342082977295,0.9
0.38009190559387207,0.905
0.38051700592041016,0.91
0.3806610107421875,0.915
0.3809499740600586,0.92
0.3809778690338135,0.925
0.380979061126709,0.93
0.3811969757080078,0.935
0.3813819885253906,0.94
0.3816092014312744,0.945
0.38185715675354004,0.95
0.3819749355316162,0.955
0.3821678161621094,0.96
0.382404088973999,0.965
0.38277506828308105,0.97
0.38308000564575195,0.975
0.3833279609680176,0.98
0.3834371566772461,0.985
0.383652925491333,0.99
0.3837709426879883,0.995
0.38399696350097656,1.0
