iteration_number,iteration_duration_seconds,flow_size_bytes_in_iteration
38,0.7491409778594971,59865664
38,0.7491409778594971,59865664
38,0.7491409778594971,59865664
38,0.7491409778594971,59865656
38,0.7491409778594971,59865664
39,0.7428719997406006,59873816
39,0.7428719997406006,59873816
39,0.7428719997406006,59873816
39,0.7428719997406006,59873824
39,0.7428719997406006,59873824
39,0.7428719997406006,59873824
39,0.7428719997406006,59873816
39,0.7428719997406006,59873824
40,0.7441589832305908,59864216
40,0.7441589832305908,59864216
40,0.7441589832305908,59864216
40,0.7441589832305908,59864224
40,0.7441589832305908,59864224
40,0.7441589832305908,59864224
40,0.7441589832305908,59864216
40,0.7441589832305908,59864224
41,0.7316169738769531,59864696
41,0.7316169738769531,59864696
41,0.7316169738769531,59864696
41,0.7316169738769531,59864704
41,0.7316169738769531,59864704
41,0.7316169738769531,59864704
41,0.7316169738769531,59864696
41,0.7316169738769531,59864704
42,0.7446238994598389,59871656
42,0.7446238994598389,59871656
42,0.7446238994598389,59871656
42,0.7446238994598389,59871664
42,0.7446238994598389,59871664
42,0.7446238994598389,59871664
42,0.7446238994598389,59871656
42,0.7446238994598389,59871664
43,0.7377889156341553,59872136
43,0.7377889156341553,59872136
43,0.7377889156341553,59872136
43,0.7377889156341553,59872144
43,0.7377889156341553,59872144
43,0.7377889156341553,59872144
43,0.7377889156341553,59872136
43,0.7377889156341553,59872144
44,0.7280499935150146,59875256
44,0.7280499935150146,59875256
44,0.7280499935150146,59875256
44,0.7280499935150146,59875264
44,0.7280499935150146,59875264
44,0.7280499935150146,59875264
44,0.7280499935150146,59875256
44,0.7280499935150146,59875264
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
45,0.7283790111541748,59866080
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
46,0.725456953048706,59864160
47,0.7268719673156738,59866376
47,0.7268719673156738,59866376
47,0.7268719673156738,59866376
47,0.7268719673156738,59866384
47,0.7268719673156738,59866384
47,0.7268719673156738,59866384
47,0.7268719673156738,59866376
47,0.7268719673156738,59866384
48,0.7324700355529785,59863016
48,0.7324700355529785,59863016
48,0.7324700355529785,59863016
48,0.7324700355529785,59863024
48,0.7324700355529785,59863024
48,0.7324700355529785,59863024
48,0.7324700355529785,59863016
48,0.7324700355529785,59863024
49,0.7204439640045166,59867816
49,0.7204439640045166,59867816
49,0.7204439640045166,59867816
49,0.7204439640045166,59867824
49,0.7204439640045166,59867824
49,0.7204439640045166,59867824
49,0.7204439640045166,59867816
49,0.7204439640045166,59867824
50,0.7331540584564209,59863976
50,0.7331540584564209,59863976
50,0.7331540584564209,59863976
50,0.7331540584564209,59863984
50,0.7331540584564209,59863984
50,0.7331540584564209,59863984
50,0.7331540584564209,59863976
50,0.7331540584564209,59863984
51,0.7193770408630371,59864456
51,0.7193770408630371,59864456
51,0.7193770408630371,59864456
51,0.7193770408630371,59864464
51,0.7193770408630371,59864464
51,0.7193770408630371,59864464
51,0.7193770408630371,59864456
51,0.7193770408630371,59864464
52,0.7212648391723633,59859656
52,0.7212648391723633,59859656
52,0.7212648391723633,59859656
52,0.7212648391723633,59859664
52,0.7212648391723633,59859664
52,0.7212648391723633,59859664
52,0.7212648391723633,59859656
52,0.7212648391723633,59859664
53,0.716994047164917,59867816
53,0.716994047164917,59867816
53,0.716994047164917,59867816
53,0.716994047164917,59867824
53,0.716994047164917,59867824
53,0.716994047164917,59867824
53,0.716994047164917,59867816
53,0.716994047164917,59867824
54,0.7233479022979736,59864936
54,0.7233479022979736,59864936
54,0.7233479022979736,59864936
54,0.7233479022979736,59864944
54,0.7233479022979736,59864944
54,0.7233479022979736,59864944
54,0.7233479022979736,59864936
54,0.7233479022979736,59864944
55,0.7152838706970215,59865656
55,0.7152838706970215,59865656
55,0.7152838706970215,59865656
55,0.7152838706970215,59865664
55,0.7152838706970215,59865664
55,0.7152838706970215,59865664
55,0.7152838706970215,59865656
55,0.7152838706970215,59865664
56,0.7166211605072021,59875976
56,0.7166211605072021,59875976
56,0.7166211605072021,59875976
56,0.7166211605072021,59875984
56,0.7166211605072021,59875984
56,0.7166211605072021,59875984
56,0.7166211605072021,59875976
56,0.7166211605072021,59875984
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
57,0.7141270637512207,59857440
58,0.718332052230835,59874776
58,0.718332052230835,59874776
58,0.718332052230835,59874776
58,0.718332052230835,59874784
58,0.718332052230835,59874784
58,0.718332052230835,59874784
58,0.718332052230835,59874776
58,0.718332052230835,59874784
59,0.7101318836212158,59871896
59,0.7101318836212158,59871896
59,0.7101318836212158,59871896
59,0.7101318836212158,59871904
59,0.7101318836212158,59871904
59,0.7101318836212158,59871904
59,0.7101318836212158,59871896
59,0.7101318836212158,59871904
60,0.7112329006195068,59865176
60,0.7112329006195068,59865176
60,0.7112329006195068,59865176
60,0.7112329006195068,59865184
60,0.7112329006195068,59865184
60,0.7112329006195068,59865184
60,0.7112329006195068,59865176
60,0.7112329006195068,59865184
61,0.7129600048065186,59857496
61,0.7129600048065186,59857496
61,0.7129600048065186,59857496
61,0.7129600048065186,59857504
61,0.7129600048065186,59857504
61,0.7129600048065186,59857504
61,0.7129600048065186,59857496
61,0.7129600048065186,59857504
62,0.7125239372253418,59869256
62,0.7125239372253418,59869256
62,0.7125239372253418,59869256
62,0.7125239372253418,59869264
62,0.7125239372253418,59869264
62,0.7125239372253418,59869264
62,0.7125239372253418,59869256
62,0.7125239372253418,59869264
63,0.7097189426422119,59870216
63,0.7097189426422119,59870216
63,0.7097189426422119,59870216
63,0.7097189426422119,59870224
63,0.7097189426422119,59870224
63,0.7097189426422119,59870224
63,0.7097189426422119,59870216
63,0.7097189426422119,59870224
64,0.7049679756164551,59872856
64,0.7049679756164551,59872856
64,0.7049679756164551,59872856
64,0.7049679756164551,59872864
64,0.7049679756164551,59872864
64,0.7049679756164551,59872864
64,0.7049679756164551,59872856
64,0.7049679756164551,59872864
65,0.7125740051269531,59870456
65,0.7125740051269531,59870456
65,0.7125740051269531,59870456
65,0.7125740051269531,59870464
65,0.7125740051269531,59870464
65,0.7125740051269531,59870464
65,0.7125740051269531,59870456
65,0.7125740051269531,59870464
66,0.7062199115753174,59868056
66,0.7062199115753174,59868056
66,0.7062199115753174,59868056
66,0.7062199115753174,59868064
66,0.7062199115753174,59868064
66,0.7062199115753174,59868064
66,0.7062199115753174,59868056
66,0.7062199115753174,59868064
67,0.708745002746582,59863496
67,0.708745002746582,59863496
67,0.708745002746582,59863496
67,0.708745002746582,59863504
67,0.708745002746582,59863504
67,0.708745002746582,59863504
67,0.708745002746582,59863496
67,0.708745002746582,59863504
68,0.7064130306243896,59875976
68,0.7064130306243896,59875976
68,0.7064130306243896,59875976
68,0.7064130306243896,59875984
68,0.7064130306243896,59875984
68,0.7064130306243896,59875984
68,0.7064130306243896,59875976
68,0.7064130306243896,59875984
69,0.7080819606781006,59869976
69,0.7080819606781006,59869976
69,0.7080819606781006,59869976
69,0.7080819606781006,59869984
69,0.7080819606781006,59869984
69,0.7080819606781006,59869984
69,0.7080819606781006,59869976
69,0.7080819606781006,59869984
70,0.7020559310913086,59866616
70,0.7020559310913086,59866616
70,0.7020559310913086,59866616
70,0.7020559310913086,59866624
70,0.7020559310913086,59866624
70,0.7020559310913086,59866624
70,0.7020559310913086,59866616
70,0.7020559310913086,59866624
71,0.6986188888549805,59865176
71,0.6986188888549805,59865176
71,0.6986188888549805,59865176
71,0.6986188888549805,59865184
71,0.6986188888549805,59865184
71,0.6986188888549805,59865184
71,0.6986188888549805,59865176
71,0.6986188888549805,59865184
72,0.7051401138305664,59874536
72,0.7051401138305664,59874536
72,0.7051401138305664,59874536
72,0.7051401138305664,59874544
72,0.7051401138305664,59874544
72,0.7051401138305664,59874544
72,0.7051401138305664,59874536
72,0.7051401138305664,59874544
73,0.7012660503387451,59873576
73,0.7012660503387451,59873576
73,0.7012660503387451,59873576
73,0.7012660503387451,59873584
73,0.7012660503387451,59873584
73,0.7012660503387451,59873584
73,0.7012660503387451,59873576
73,0.7012660503387451,59873584
74,0.6963210105895996,59869496
74,0.6963210105895996,59869496
74,0.6963210105895996,59869496
74,0.6963210105895996,59869504
74,0.6963210105895996,59869504
74,0.6963210105895996,59869504
74,0.6963210105895996,59869496
74,0.6963210105895996,59869504
75,0.697418212890625,59870936
75,0.697418212890625,59870936
75,0.697418212890625,59870936
75,0.697418212890625,59870944
75,0.697418212890625,59870944
75,0.697418212890625,59870944
75,0.697418212890625,59870936
75,0.697418212890625,59870944
76,0.6968231201171875,59862056
76,0.6968231201171875,59862056
76,0.6968231201171875,59862056
76,0.6968231201171875,59862064
76,0.6968231201171875,59862064
76,0.6968231201171875,59862064
76,0.6968231201171875,59862056
76,0.6968231201171875,59862064
77,0.6977300643920898,59868776
77,0.6977300643920898,59868776
77,0.6977300643920898,59868776
77,0.6977300643920898,59868784
77,0.6977300643920898,59868784
77,0.6977300643920898,59868784
77,0.6977300643920898,59868776
77,0.6977300643920898,59868784
78,0.6948339939117432,59871416
78,0.6948339939117432,59871416
78,0.6948339939117432,59871416
78,0.6948339939117432,59871424
78,0.6948339939117432,59871424
78,0.6948339939117432,59871424
78,0.6948339939117432,59871416
78,0.6948339939117432,59871424
79,0.6962759494781494,59871416
79,0.6962759494781494,59871416
79,0.6962759494781494,59871416
79,0.6962759494781494,59871424
79,0.6962759494781494,59871424
79,0.6962759494781494,59871424
79,0.6962759494781494,59871416
79,0.6962759494781494,59871424
80,0.6925010681152344,59875256
80,0.6925010681152344,59875256
80,0.6925010681152344,59875256
80,0.6925010681152344,59875264
80,0.6925010681152344,59875264
80,0.6925010681152344,59875264
80,0.6925010681152344,59875256
80,0.6925010681152344,59875264
81,0.6906158924102783,59871176
81,0.6906158924102783,59871176
81,0.6906158924102783,59871176
81,0.6906158924102783,59871184
81,0.6906158924102783,59871184
81,0.6906158924102783,59871184
81,0.6906158924102783,59871176
81,0.6906158924102783,59871184
82,0.6893410682678223,59867336
82,0.6893410682678223,59867336
82,0.6893410682678223,59867336
82,0.6893410682678223,59867344
82,0.6893410682678223,59867344
82,0.6893410682678223,59867344
82,0.6893410682678223,59867336
82,0.6893410682678223,59867344
83,0.6890509128570557,59863976
83,0.6890509128570557,59863976
83,0.6890509128570557,59863976
83,0.6890509128570557,59863984
83,0.6890509128570557,59863984
83,0.6890509128570557,59863984
83,0.6890509128570557,59863976
83,0.6890509128570557,59863984
84,0.6893880367279053,59865896
84,0.6893880367279053,59865896
84,0.6893880367279053,59865896
84,0.6893880367279053,59865904
84,0.6893880367279053,59865904
84,0.6893880367279053,59865904
84,0.6893880367279053,59865896
84,0.6893880367279053,59865904
85,0.6846039295196533,59874296
85,0.6846039295196533,59874296
85,0.6846039295196533,59874296
85,0.6846039295196533,59874304
85,0.6846039295196533,59874304
85,0.6846039295196533,59874304
85,0.6846039295196533,59874296
85,0.6846039295196533,59874304
86,0.6885299682617188,59863496
86,0.6885299682617188,59863496
86,0.6885299682617188,59863496
86,0.6885299682617188,59863504
86,0.6885299682617188,59863504
86,0.6885299682617188,59863504
86,0.6885299682617188,59863496
86,0.6885299682617188,59863504
87,0.6874980926513672,59866136
87,0.6874980926513672,59866136
87,0.6874980926513672,59866136
87,0.6874980926513672,59866144
87,0.6874980926513672,59866144
87,0.6874980926513672,59866144
87,0.6874980926513672,59866136
87,0.6874980926513672,59866144
88,0.6871449947357178,59873096
88,0.6871449947357178,59873096
88,0.6871449947357178,59873096
88,0.6871449947357178,59873104
88,0.6871449947357178,59873104
88,0.6871449947357178,59873104
88,0.6871449947357178,59873096
88,0.6871449947357178,59873104
89,0.693544864654541,59872136
89,0.693544864654541,59872136
89,0.693544864654541,59872136
89,0.693544864654541,59872144
89,0.693544864654541,59872144
89,0.693544864654541,59872144
89,0.693544864654541,59872136
89,0.693544864654541,59872144
90,0.6849279403686523,59868536
90,0.6849279403686523,59868536
90,0.6849279403686523,59868536
90,0.6849279403686523,59868544
90,0.6849279403686523,59868544
90,0.6849279403686523,59868544
90,0.6849279403686523,59868536
90,0.6849279403686523,59868544
91,0.6988990306854248,59874776
91,0.6988990306854248,59874776
91,0.6988990306854248,59874776
91,0.6988990306854248,59874784
91,0.6988990306854248,59874784
91,0.6988990306854248,59874784
91,0.6988990306854248,59874776
91,0.6988990306854248,59874784
92,0.6857318878173828,59870456
92,0.6857318878173828,59870456
92,0.6857318878173828,59870456
92,0.6857318878173828,59870464
92,0.6857318878173828,59870464
92,0.6857318878173828,59870464
92,0.6857318878173828,59870456
92,0.6857318878173828,59870464
93,0.6949121952056885,59876936
93,0.6949121952056885,59876936
93,0.6949121952056885,59876936
93,0.6949121952056885,59876944
93,0.6949121952056885,59876944
93,0.6949121952056885,59876944
93,0.6949121952056885,59876936
93,0.6949121952056885,59876944
94,0.6881780624389648,59866136
94,0.6881780624389648,59866136
94,0.6881780624389648,59866136
94,0.6881780624389648,59866144
94,0.6881780624389648,59866144
94,0.6881780624389648,59866144
94,0.6881780624389648,59866136
94,0.6881780624389648,59866144
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
95,0.691918134689331,59863920
96,0.6906580924987793,59869016
96,0.6906580924987793,59869016
96,0.6906580924987793,59869016
96,0.6906580924987793,59869024
96,0.6906580924987793,59869024
96,0.6906580924987793,59869024
96,0.6906580924987793,59869016
96,0.6906580924987793,59869024
97,0.6918911933898926,59864456
97,0.6918911933898926,59864456
97,0.6918911933898926,59864456
97,0.6918911933898926,59864464
97,0.6918911933898926,59864464
97,0.6918911933898926,59864464
97,0.6918911933898926,59864456
97,0.6918911933898926,59864464
98,0.6867959499359131,59869496
98,0.6867959499359131,59869496
98,0.6867959499359131,59869496
98,0.6867959499359131,59869504
98,0.6867959499359131,59869504
98,0.6867959499359131,59869504
98,0.6867959499359131,59869496
98,0.6867959499359131,59869504
99,0.6883680820465088,59869496
99,0.6883680820465088,59869496
99,0.6883680820465088,59869496
99,0.6883680820465088,59869504
99,0.6883680820465088,59869504
99,0.6883680820465088,59869504
99,0.6883680820465088,59869496
99,0.6883680820465088,59869504
100,0.692375898361206,59868296
100,0.692375898361206,59868296
100,0.692375898361206,59868296
100,0.692375898361206,59868304
100,0.692375898361206,59868304
100,0.692375898361206,59868304
100,0.692375898361206,59868296
100,0.692375898361206,59868304
101,0.6934139728546143,59862056
101,0.6934139728546143,59862056
101,0.6934139728546143,59862056
101,0.6934139728546143,59862064
101,0.6934139728546143,59862064
101,0.6934139728546143,59862064
101,0.6934139728546143,59862056
101,0.6934139728546143,59862064
102,0.6897568702697754,59870696
102,0.6897568702697754,59870696
102,0.6897568702697754,59870696
102,0.6897568702697754,59870704
102,0.6897568702697754,59870704
102,0.6897568702697754,59870704
102,0.6897568702697754,59870696
102,0.6897568702697754,59870704
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
103,0.6898679733276367,59860800
104,0.6926751136779785,59854856
104,0.6926751136779785,59854856
104,0.6926751136779785,59854856
104,0.6926751136779785,59854864
104,0.6926751136779785,59854864
104,0.6926751136779785,59854864
104,0.6926751136779785,59854856
104,0.6926751136779785,59854864
105,0.6919388771057129,59861336
105,0.6919388771057129,59861336
105,0.6919388771057129,59861336
105,0.6919388771057129,59861344
105,0.6919388771057129,59861344
105,0.6919388771057129,59861344
105,0.6919388771057129,59861336
105,0.6919388771057129,59861344
106,0.6929888725280762,59869256
106,0.6929888725280762,59869256
106,0.6929888725280762,59869256
106,0.6929888725280762,59869264
106,0.6929888725280762,59869264
106,0.6929888725280762,59869264
106,0.6929888725280762,59869256
106,0.6929888725280762,59869264
107,0.6927998065948486,59874776
107,0.6927998065948486,59874776
107,0.6927998065948486,59874776
107,0.6927998065948486,59874784
107,0.6927998065948486,59874784
107,0.6927998065948486,59874784
107,0.6927998065948486,59874776
107,0.6927998065948486,59874784
108,0.6997330188751221,59867816
108,0.6997330188751221,59867816
108,0.6997330188751221,59867816
108,0.6997330188751221,59867824
108,0.6997330188751221,59867824
108,0.6997330188751221,59867824
108,0.6997330188751221,59867816
108,0.6997330188751221,59867824
109,0.6939468383789062,59874296
109,0.6939468383789062,59874296
109,0.6939468383789062,59874296
109,0.6939468383789062,59874304
109,0.6939468383789062,59874304
109,0.6939468383789062,59874304
109,0.6939468383789062,59874296
109,0.6939468383789062,59874304
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
110,0.6986141204833984,59850720
111,0.6931791305541992,59872616
111,0.6931791305541992,59872616
111,0.6931791305541992,59872616
111,0.6931791305541992,59872624
111,0.6931791305541992,59872624
111,0.6931791305541992,59872624
111,0.6931791305541992,59872616
111,0.6931791305541992,59872624
112,0.6941719055175781,59867576
112,0.6941719055175781,59867576
112,0.6941719055175781,59867576
112,0.6941719055175781,59867584
112,0.6941719055175781,59867584
112,0.6941719055175781,59867584
112,0.6941719055175781,59867576
112,0.6941719055175781,59867584
113,0.6966040134429932,59870216
113,0.6966040134429932,59870216
113,0.6966040134429932,59870216
113,0.6966040134429932,59870224
113,0.6966040134429932,59870224
113,0.6966040134429932,59870224
113,0.6966040134429932,59870216
113,0.6966040134429932,59870224
114,0.6947519779205322,59873576
114,0.6947519779205322,59873576
114,0.6947519779205322,59873576
114,0.6947519779205322,59873584
114,0.6947519779205322,59873584
114,0.6947519779205322,59873584
114,0.6947519779205322,59873576
114,0.6947519779205322,59873584
115,0.6936640739440918,59861816
115,0.6936640739440918,59861816
115,0.6936640739440918,59861816
115,0.6936640739440918,59861824
115,0.6936640739440918,59861824
115,0.6936640739440918,59861824
115,0.6936640739440918,59861816
115,0.6936640739440918,59861824
116,0.7019708156585693,59861336
116,0.7019708156585693,59861336
116,0.7019708156585693,59861336
116,0.7019708156585693,59861344
116,0.7019708156585693,59861344
116,0.7019708156585693,59861344
116,0.7019708156585693,59861336
116,0.7019708156585693,59861344
117,0.6938340663909912,59857736
117,0.6938340663909912,59857736
117,0.6938340663909912,59857736
117,0.6938340663909912,59857744
117,0.6938340663909912,59857744
117,0.6938340663909912,59857744
117,0.6938340663909912,59857736
117,0.6938340663909912,59857744
