flow_bytes_per_iteration_sent,cdf
14817953,0.0006285355122564425
38115116,0.001257071024512885
49287066,0.0018856065367693275
72327899,0.00251414204902577
79343083,0.003142677561282212
86551663,0.003771213073538655
93587163,0.0043997485857950975
96927121,0.00502828409805154
103077210,0.0056568196103079825
117845318,0.006285355122564424
125666816,0.0069138906348208675
139545096,0.00754242614707731
143283712,0.008170961659333752
144926848,0.008799497171590195
145327077,0.009428032683846638
163235377,0.01005656819610308
166953953,0.010685103708359522
167394990,0.011313639220615965
167838554,0.011942174732872408
180898765,0.012570710245128848
183018608,0.013199245757385292
187203351,0.013827781269641735
187863683,0.014456316781898177
187966592,0.01508485229415462
193073408,0.01571338780641106
193321216,0.016341923318667503
193450115,0.01697045883092395
195141760,0.01759899434318039
195719612,0.018227529855436832
199011195,0.018856065367693277
200651250,0.019484600879949715
213669497,0.02011313639220616
214543322,0.020741671904462602
218643129,0.021370207416719043
223035922,0.02199874292897549
233612441,0.02262727844123193
240892126,0.023255813953488372
241583276,0.023884349465744817
261864650,0.02451288497800126
283015027,0.025141420490257697
283921086,0.025769956002514142
285050093,0.026398491514770583
288707698,0.027027027027027025
289252642,0.02765556253928347
308676704,0.028284098051539912
313622301,0.028912633563796353
315368773,0.0295411690760528
343853788,0.03016970458830924
347881407,0.030798240100565685
349999589,0.03142677561282212
360985557,0.03205531112507856
371673440,0.03268384663733501
383148629,0.03331238214959145
387108523,0.0339409176618479
391578075,0.034569453174104335
402467209,0.03519798868636078
403641577,0.035826524198617225
404184005,0.036455059710873663
423550143,0.03708359522313011
424400711,0.037712130735386554
426866810,0.03834066624764299
432547211,0.03896920175989943
443073949,0.039597737272155875
445027455,0.04022627278441232
446088733,0.04085480829666876
447141136,0.041483343808925204
456504284,0.04211187932118165
458760015,0.04274041483343809
460106748,0.04336895034569453
470524033,0.04399748585795098
473128143,0.044626021370207415
501720927,0.04525455688246386
532934934,0.045883092394720305
541563477,0.046511627906976744
541779541,0.04714016341923319
554941380,0.047768698931489634
571992837,0.04839723444374608
578860521,0.04902576995600252
582178288,0.049654305468258955
637936154,0.05028284098051539
663070087,0.05091137649277184
684192010,0.051539912005028284
731585135,0.05216844751728472
748203758,0.05279698302954117
755826410,0.05342551854179761
771667387,0.05405405405405405
783827312,0.054682589566310495
788682478,0.05531112507856694
855470123,0.05593966059082338
856163659,0.056568196103079824
867853140,0.05719673161533627
871139269,0.05782526712759271
871699796,0.05845380263984915
874976073,0.059710873664362035
878412166,0.06033940917661848
886384065,0.060967944688874925
887196127,0.06159648020113137
892718453,0.06222501571338781
899725685,0.06285355122564425
903334851,0.06348208673790069
906731365,0.06411062225015712
907883383,0.06473915776241357
913023151,0.06536769327467001
917728323,0.06599622878692646
918137759,0.0666247642991829
918801724,0.06725329981143935
921078047,0.0678818353236958
932095753,0.06851037083595223
932136914,0.06913890634820867
944817585,0.06976744186046512
951930911,0.07039597737272156
951955964,0.071024512884978
952137777,0.07165304839723445
952454396,0.07228158390949088
958819089,0.07291011942174733
963017124,0.07353865493400377
966825886,0.07416719044626022
971032255,0.07479572595851666
971101927,0.07542426147077311
972970376,0.07605279698302954
976614235,0.07668133249528598
978054223,0.07730986800754243
978856783,0.07793840351979886
980824403,0.07919547454431175
981429595,0.0798240100565682
986241058,0.08045254556882464
987142533,0.08108108108108109
987158021,0.08170961659333752
987611010,0.08233815210559398
988824019,0.08296668761785041
988907091,0.08359522313010687
989984289,0.0842237586423633
990847393,0.08485229415461973
994735490,0.08548082966687617
995393058,0.08610936517913262
995548971,0.08673790069138906
996701052,0.0873664362036455
996939918,0.08799497171590195
997271163,0.08862350722815839
999493040,0.08925204274041483
1002284280,0.08988057825267128
1003042145,0.09050911376492772
1003558612,0.09113764927718415
1004333785,0.09176618478944061
1006314552,0.09239472030169704
1006628321,0.09302325581395349
1006874877,0.09365179132620993
1007419348,0.09428032683846638
1008267448,0.09490886235072281
1012403631,0.09553739786297927
1012489570,0.0961659333752357
1012792292,0.09679446888749216
1012857058,0.09742300439974859
1013695257,0.09805153991200503
1014292044,0.09868007542426147
1014970877,0.09930861093651791
1016970686,0.09993714644877436
1017195306,0.10056568196103079
1017499231,0.10119421747328725
1018890864,0.10245128849780012
1019469497,0.10307982401005657
1019607481,0.10370835952231301
1019839088,0.10433689503456944
1019918419,0.1049654305468259
1020117488,0.10559396605908233
1020666438,0.10622250157133878
1020882515,0.10685103708359522
1024247978,0.10747957259585167
1025276917,0.1081081081081081
1025975832,0.10873664362036456
1026550235,0.10999371464487745
1026825204,0.11062225015713388
1027013876,0.11125078566939033
1027155092,0.11250785669390322
1027406508,0.11313639220615965
1027589725,0.11376492771841608
1027955628,0.11439346323067254
1028033304,0.11502199874292897
