iteration_number,iteration_duration_seconds,flow_size_bytes_in_iteration
1,2.234907865524292,1077564056
1,2.234907865524292,1077564056
1,2.234907865524292,1077564056
1,2.234907865524292,1077564064
1,2.234907865524292,1077564064
1,2.234907865524292,1077564064
1,2.234907865524292,1077564056
1,2.234907865524292,1077564064
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
2,2.2123029232025146,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
3,2.244014024734497,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
4,2.1755170822143555,1077556560
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
5,2.2913930416107178,1077549840
6,2.268961191177368,1077564056
6,2.268961191177368,1077564056
6,2.268961191177368,1077564056
6,2.268961191177368,1077564064
6,2.268961191177368,1077564064
6,2.268961191177368,1077564064
6,2.268961191177368,1077564056
6,2.268961191177368,1077564064
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
7,2.3035800457000732,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
8,2.40183687210083,1077556560
9,2.325105905532837,1077564056
9,2.325105905532837,1077564056
9,2.325105905532837,1077564056
9,2.325105905532837,1077564064
9,2.325105905532837,1077564064
9,2.325105905532837,1077564064
9,2.325105905532837,1077564056
9,2.325105905532837,1077564064
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
10,2.254733085632324,1077556560
